5.359,0.45357,0.650179,0.0799293
5.369,0.458447,0.651274,0.0798357
5.379,0.46333,0.652182,0.0798637
5.389,0.468239,0.652996,0.0798333
5.399,0.473124,0.654032,0.079894
5.409,0.47801,0.654976,0.0798485
5.419,0.482929,0.655755,0.0798333
5.429,0.487817,0.656764,0.0799908
5.439,0.492703,0.657766,0.0798596
5.449,0.497639,0.658536,0.079829
5.459,0.502534,0.659473,0.0800569
5.469,0.507416,0.660513,0.0797918
5.479,0.512334,0.661319,0.0797034
5.489,0.517217,0.662305,0.0800303
5.499,0.522098,0.663372,0.0797603
5.509,0.527004,0.664226,0.0798618
5.519,0.53191,0.665113,0.0799811
5.529,0.536799,0.66614,0.079852
5.539,0.541711,0.666994,0.0798939
5.549,0.546614,0.667898,0.080003
5.559,0.551494,0.668984,0.0798421
5.569,0.556396,0.669873,0.0799717
5.579,0.561326,0.670674,0.0799086
5.589,0.56622,0.671657,0.0799879
5.599,0.571113,0.672614,0.0798557
5.609,0.576032,0.673451,0.0799427
5.619,0.580888,0.674467,0.0800251
5.629,0.585784,0.67546,0.0799081
5.639,0.590714,0.676267,0.0798637
5.649,0.595611,0.677222,0.0800026
5.659,0.600493,0.678252,0.0797481
5.669,0.605412,0.679075,0.0798441
5.679,0.610299,0.680079,0.0799564
5.689,0.615182,0.681096,0.0798628
5.699,0.620116,0.681857,0.0798878
5.709,0.625014,0.6828,0.0800307
5.719,0.629894,0.683874,0.0797625
5.729,0.634821,0.684651,0.0798705
5.739,0.639728,0.685534,0.0800588
5.749,0.644617,0.686557,0.0799394
5.759,0.64951,0.6875,0.0798674
5.769,0.654414,0.688413,0.0799601
5.779,0.659294,0.689497,0.0798089
5.789,0.664189,0.690353,0.0798689
5.799,0.669102,0.691174,0.0798862
5.809,0.673986,0.692201,0.0799098
5.819,0.678875,0.693141,0.0798182
5.829,0.68378,0.693992,0.0798867
5.839,0.688658,0.695067,0.0798728
5.849,0.693543,0.696011,0.0798654
5.859,0.698464,0.696783,0.0797781
5.869,0.703352,0.69778,0.079958
5.879,0.708236,0.698784,0.0798615
5.889,0.713162,0.699601,0.0798641
5.899,0.718058,0.700542,0.0799743
5.909,0.722939,0.701575,0.0797746
5.919,0.727855,0.702381,0.0798141
5.929,0.732751,0.70331,0.079995
5.939,0.737633,0.704356,0.0797807
5.949,0.742546,0.705164,0.0797599
5.959,0.74744,0.706046,0.0798906
5.969,0.752309,0.707083,0.0798071
5.979,0.757203,0.707977,0.0797652
5.989,0.762101,0.708884,0.0799892
5.999,0.766988,0.709925,0.0798988
6.009,0.771873,0.710793,0.0799614
6.019,0.776762,0.711627,0.0799809
6.029,0.78165,0.712644,0.0800005
6.039,0.786537,0.713612,0.0798009
6.049,0.791447,0.714442,0.0799092
6.059,0.796338,0.715444,0.0800121
6.069,0.801223,0.716434,0.0798022
6.079,0.806134,0.717257,0.0798669
6.089,0.811017,0.718295,0.0799699
6.099,0.815904,0.719282,0.0798846
6.109,0.820844,0.720031,0.0798109
6.119,0.825737,0.720996,0.0800817
6.129,0.83062,0.72204,0.0797553
6.139,0.835551,0.722818,0.0798004
6.149,0.840446,0.723751,0.0800863
6.159,0.845331,0.724785,0.0798789
6.169,0.850227,0.725691,0.0797902
6.179,0.855124,0.726613,0.0799735
6.189,0.860007,0.727661,0.0798127
6.199,0.864908,0.728548,0.0798898
6.209,0.869833,0.729418,0.0799324
6.219,0.874715,0.730458,0.0798537
6.229,0.87956,0.731354,0.079946
6.239,0.884483,0.732178,0.0799567
6.249,0.889379,0.733174,0.079996
6.259,0.894268,0.734153,0.079857
6.269,0.899187,0.734994,0.0798906
6.279,0.904078,0.736,0.0799777
6.289,0.908967,0.736981,0.0798891
6.299,0.913901,0.737776,0.0798271
6.309,0.918794,0.738749,0.0800323
6.319,0.923675,0.73978,0.0797586
6.329,0.928595,0.740603,0.0798365
6.339,0.933487,0.741585,0.0799908
6.349,0.938371,0.742607,0.0798272
6.359,0.943305,0.743377,0.0798596
6.369,0.948192,0.744361,0.0800246
6.379,0.953071,0.745434,0.0797981
6.389,0.957997,0.746223,0.0799204
6.399,0.962898,0.747146,0.0800167
6.409,0.967778,0.748233,0.0797729
6.419,0.972682,0.749049,0.0798342
6.429,0.977585,0.749922,0.0799452
6.439,0.98247,0.750965,0.0798588
6.449,0.987367,0.751843,0.079822
6.459,0.992273,0.752696,0.0799138
6.469,0.997156,0.753736,0.0799046
6.479,1.00205,0.754682,0.0799272
6.489,1.00697,0.755521,0.0798999
6.499,1.01185,0.756585,0.0798891
6.509,1.01674,0.757538,0.0799539
6.519,1.02167,0.758325,0.0798361
6.529,1.02657,0.759278,0.0799648
6.539,1.03145,0.760274,0.079773
6.549,1.03637,0.761076,0.0798161
6.559,1.04125,0.762112,0.0799724
6.569,1.04613,0.763139,0.0798673
6.579,1.05106,0.763923,0.0799086
6.589,1.05595,0.764885,0.0799892
6.599,1.06083,0.76595,0.0797441
6.609,1.06575,0.76671,0.0797883
6.619,1.07065,0.767606,0.0800282
6.629,1.07554,0.768627,0.0798878
6.639,1.08044,0.769497,0.0797509
6.649,1.08534,0.770395,0.0799588
6.659,1.09022,0.771433,0.0798818
6.669,1.09512,0.772337,0.0799077
6.679,1.10004,0.773186,0.079972
6.689,1.10493,0.774199,0.0799717
6.699,1.10982,0.775164,0.0799018
6.709,1.11474,0.776012,0.0798904
6.719,1.11963,0.777045,0.079927
6.729,1.12451,0.777988,0.0798504
6.739,1.12943,0.77876,0.0798115
6.749,1.13432,0.779735,0.0799882
6.759,1.1392,0.780741,0.079774
6.769,1.14413,0.781551,0.0797847
6.779,1.14902,0.782534,0.0800337
6.789,1.1539,0.783571,0.0797932
6.799,1.15883,0.784354,0.0798341
6.809,1.16373,0.7853,0.0800757
6.819,1.16861,0.786347,0.0798207
6.829,1.17353,0.787187,0.0798776
6.839,1.17843,0.78809,0.0800454
6.849,1.18332,0.78912,0.079886
6.859,1.18822,0.790027,0.0798719
6.869,1.19313,0.790897,0.0799868
6.879,1.19802,0.791913,0.0799173
6.889,1.20292,0.792852,0.079878
6.899,1.20783,0.793702,0.0799005
6.909,1.21272,0.794716,0.0799126
6.919,1.21762,0.795614,0.0798686
6.929,1.22254,0.796433,0.0799784
6.939,1.22743,0.797447,0.0800381
6.949,1.23231,0.798465,0.0798428
6.959,1.23724,0.799284,0.0798243
6.969,1.24213,0.800279,0.0799828
6.979,1.24702,0.801279,0.0798624
6.989,1.25195,0.802082,0.0798683
6.999,1.25684,0.803037,0.0800348
7.009,1.26173,0.804066,0.0797964
7.019,1.26666,0.804853,0.0798452
7.029,1.27155,0.80584,0.0800241
7.039,1.27643,0.806904,0.079799
7.049,1.28136,0.80768,0.0798805
7.059,1.28626,0.808591,0.0800071
7.069,1.29114,0.809651,0.0798187
7.079,1.29604,0.810502,0.0798
7.089,1.30094,0.811424,0.0799622
7.099,1.30582,0.812495,0.0798081
7.109,1.31072,0.813356,0.0798267
7.119,1.31561,0.814219,0.0799074
7.129,1.3205,0.815257,0.0798708
7.139,1.3254,0.816141,0.0799149
7.149,1.33033,0.816936,0.079944
7.159,1.33522,0.817919,0.0800518
7.169,1.34011,0.818924,0.0797584
7.179,1.34502,0.819743,0.0798524
7.189,1.34991,0.820741,0.0800107
7.199,1.35479,0.821759,0.0797708
7.209,1.3597,0.822565,0.0798162
7.219,1.36458,0.823608,0.0799429
7.229,1.36946,0.824594,0.0798721
7.239,1.3744,0.825329,0.0798229
7.249,1.3793,0.82624,0.080104
7.259,1.38419,0.827256,0.0798966
7.269,1.3891,0.828125,0.0796831
7.279,1.39396,0.829165,0.079944
7.289,1.39884,0.830263,0.0797417
7.299,1.40374,0.831041,0.0798779
7.309,1.40865,0.831883,0.0799931
7.319,1.41355,0.83288,0.0799346
7.329,1.41845,0.833796,0.0798437
7.339,1.42335,0.834668,0.0799516
7.349,1.42824,0.835698,0.0799212
7.359,1.43313,0.836633,0.0799113
7.369,1.43805,0.837486,0.0799188
7.379,1.44291,0.838557,0.0798695
7.389,1.44779,0.839451,0.0799244
7.399,1.45272,0.840206,0.0799171
7.409,1.45762,0.841156,0.0801238
7.419,1.46251,0.842185,0.0797499
7.429,1.46742,0.843027,0.0798368
7.439,1.4723,0.844047,0.080009
7.449,1.47716,0.845096,0.0798198
7.459,1.48208,0.845929,0.0799174
7.469,1.48698,0.846851,0.0799822
7.479,1.49185,0.847875,0.0797941
7.489,1.49678,0.848629,0.079844
7.499,1.50168,0.849543,0.0800667
7.509,1.50656,0.850584,0.0798898
7.519,1.51146,0.851509,0.0798591
7.529,1.51636,0.852402,0.0799447
7.539,1.52123,0.853439,0.0798414
7.549,1.52612,0.854277,0.0798792
7.559,1.53103,0.855164,0.0800232
7.569,1.5359,0.856237,0.0799003
7.579,1.54079,0.857144,0.0799381
7.589,1.54571,0.85797,0.0799524
7.599,1.55059,0.85902,0.0799373
7.609,1.55547,0.859995,0.0798958
7.619,1.56041,0.860777,0.0798172
7.629,1.56529,0.861765,0.0799818
7.639,1.57017,0.86275,0.0798454
7.649,1.57511,0.863533,0.0798388
7.659,1.58014,0.864455,0.0796193
7.669,1.58523,0.865303,0.0793842
7.679,1.59036,0.866009,0.0790878
7.689,1.59566,0.866829,0.0787414
7.699,1.60103,0.867529,0.0785597
7.709,1.60644,0.868095,0.0780969
7.719,1.61197,0.868812,0.0775376
7.729,1.61755,0.869757,0.0768659
7.739,1.62313,0.870781,0.0762494
7.749,1.62875,0.871681,0.0756317
7.759,1.63433,0.872845,0.0751144
7.769,1.63989,0.873988,0.074271
7.779,1.6455,0.874932,0.0735794
7.789,1.6511,0.876062,0.0730604
7.799,1.65667,0.877167,0.072155
7.809,1.66229,0.878182,0.0716306
7.819,1.66778,0.879423,0.0716106
7.829,1.67317,0.880561,0.0715088
7.839,1.67852,0.881636,0.0707457
7.849,1.68376,0.882616,0.0696546
7.859,1.68886,0.883548,0.0682561
7.869,1.69352,0.884272,0.0677339
7.879,1.69804,0.885202,0.0674265
7.889,1.70253,0.88624,0.0666427
7.899,1.70732,0.887348,0.0665938
7.909,1.7122,0.888447,0.0660689
7.919,1.71712,0.889385,0.0653276
7.929,1.7222,0.890166,0.0647634
7.939,1.72745,0.89112,0.0638523
7.949,1.73261,0.892098,0.0629786
7.959,1.73756,0.892912,0.0624593
7.969,1.74248,0.893762,0.0619859
7.979,1.74734,0.894762,0.0613357
7.989,1.75218,0.895714,0.0605878
7.999,1.75713,0.896643,0.0601188
8.009,1.76207,0.89769,0.0593533
8.019,1.76697,0.898576,0.0589011
8.029,1.77185,0.899378,0.0582548
8.039,1.77673,0.90036,0.0577658
8.049,1.78156,0.901348,0.0569923
8.059,1.78645,0.902194,0.0564547
8.069,1.79132,0.90321,0.055982
8.079,1.79615,0.904222,0.0552371
8.089,1.80104,0.905027,0.0546014
8.099,1.80592,0.906009,0.0542403
8.109,1.81073,0.907065,0.053309
8.119,1.81562,0.907901,0.0528374
8.129,1.8205,0.90884,0.0524198
8.139,1.82532,0.909883,0.0515876
8.149,1.83019,0.910755,0.0511056
8.159,1.83498,0.911713,0.0507563
8.169,1.83986,0.912769,0.0499615
8.179,1.84492,0.913637,0.0497147
8.189,1.84986,0.914517,0.0492104
8.199,1.85462,0.915472,0.0484304
8.209,1.85957,0.916334,0.0480562
8.219,1.86435,0.917316,0.0477559
8.229,1.86909,0.918309,0.0469974
8.239,1.87406,0.919187,0.046526
8.249,1.87886,0.92018,0.0462905
8.259,1.88363,0.921184,0.045586
8.269,1.88859,0.922074,0.0450034
8.279,1.8934,0.923063,0.0448021
8.289,1.89818,0.92408,0.0441754
8.299,1.9031,0.92501,0.0435552
8.309,1.90795,0.92599,0.0433169
8.319,1.91274,0.92701,0.0427578
8.329,1.91762,0.927945,0.0421163
8.339,1.92249,0.928767,0.041795
8.349,1.92719,0.929658,0.0413248
8.359,1.93195,0.930515,0.0406254
8.369,1.93681,0.931326,0.0402688
8.379,1.94154,0.932252,0.039863
8.389,1.94629,0.933164,0.0391646
8.399,1.9512,0.933989,0.0387959
8.409,1.95596,0.934926,0.0384647
8.419,1.96068,0.935864,0.0376782
8.429,1.96562,0.936675,0.0372582
8.439,1.97038,0.937605,0.0369962
8.449,1.97513,0.938559,0.0363218
8.459,1.9801,0.939512,0.0357216
8.469,1.98496,0.940555,0.0355095
8.479,1.98977,0.941616,0.0348703
8.489,1.99474,0.942562,0.0342272
8.499,1.9996,0.94358,0.0340276
8.509,2.00439,0.944628,0.0334569
8.519,2.00929,0.945573,0.0328568
8.529,2.01417,0.946386,0.0324808
8.539,2.01885,0.947234,0.0319623
8.549,2.02358,0.948021,0.0312811
8.559,2.02838,0.948782,0.0310105
8.569,2.03307,0.949623,0.0305983
8.579,2.03788,0.95059,0.0299557
8.589,2.04284,0.951535,0.0295112
8.599,2.04767,0.95258,0.029165
8.609,2.05245,0.953623,0.0283553
8.619,2.05746,0.954531,0.0279296
8.629,2.06227,0.955559,0.0276723
8.639,2.06705,0.956584,0.0269457
8.649,2.07204,0.957473,0.026417
8.659,2.07684,0.958483,0.0262174
8.669,2.08161,0.959493,0.0255573
8.679,2.08654,0.960365,0.0249965
8.689,2.09135,0.961173,0.0246666
8.699,2.09602,0.962009,0.0240748
8.709,2.1008,0.962765,0.0234412
8.719,2.10557,0.963548,0.0232227
8.729,2.11028,0.964422,0.0227912
8.739,2.11512,0.965428,0.0220264
8.749,2.12009,0.966414,0.0217203
8.759,2.12494,0.96749,0.0212951
8.769,2.1298,0.968533,0.0205418
8.779,2.13479,0.969498,0.0201707
8.789,2.13961,0.970563,0.0198274
8.799,2.14442,0.971599,0.01909
8.809,2.14944,0.972417,0.0186462
8.819,2.15417,0.973273,0.0183742
8.829,2.15892,0.974298,0.017831
8.839,2.1639,0.975223,0.0171894
8.849,2.16878,0.976114,0.0169931
8.859,2.17368,0.977128,0.0163385
8.869,2.17859,0.978024,0.0160441
8.879,2.18349,0.978857,0.0156398
8.889,2.18837,0.979853,0.0152383
8.899,2.19324,0.9808,0.0147625
8.909,2.19815,0.981648,0.014432
8.919,2.20302,0.98267,0.0140618
8.929,2.20789,0.983633,0.0136039
8.939,2.21279,0.984456,0.0131797
8.949,2.21767,0.985471,0.0128886
8.959,2.22254,0.986457,0.0124214
8.969,2.2274,0.987284,0.0121178
8.979,2.23223,0.988272,0.0118575
8.989,2.23719,0.989299,0.0112871
8.999,2.24223,0.990174,0.011273
9.009,2.24711,0.991106,0.0108363
9.019,2.25197,0.992057,0.0103368
9.029,2.2569,0.993009,0.010205
9.039,2.26172,0.994041,0.00994333
9.049,2.26659,0.995015,0.00941737
9.059,2.27152,0.995939,0.00930086
9.069,2.27633,0.996951,0.00910133
9.079,2.28114,0.99793,0.00853234
9.089,2.28609,0.998812,0.0083664
9.099,2.29089,0.999799,0.00823972
9.109,2.29566,1.00077,0.0076494
9.119,2.30064,1.00158,0.00741829
9.129,2.30537,1.00244,0.00735376
9.139,2.31008,1.00331,0.00682479
9.149,2.31496,1.00406,0.00649228
9.159,2.3197,1.0049,0.00646606
9.169,2.32442,1.00578,0.0060448
9.179,2.32937,1.00672,0.00560469
9.189,2.33424,1.00772,0.00556572
9.199,2.33906,1.00875,0.0052109
9.209,2.34399,1.0097,0.00472837
9.219,2.34888,1.01066,0.00466737
9.229,2.35368,1.01167,0.0043754
9.239,2.35855,1.01262,0.00384752
9.249,2.36346,1.01352,0.00372134
9.259,2.36824,1.01451,0.0035126
9.269,2.37305,1.01544,0.00297237
9.279,2.37797,1.01628,0.00280986
9.289,2.38273,1.01723,0.00266247
9.299,2.38748,1.01815,0.00205165
9.309,2.39242,1.01894,0.00183371
9.319,2.39717,1.01986,0.00177095
9.329,2.40191,1.02076,0.00124155
9.339,2.40681,1.02154,0.000911193
9.349,2.41157,1.02241,0.000889269
9.359,2.4163,1.0233,0.000442278
9.369,2.42121,1.02418,2.6498e-05
9.379,2.42604,1.02513,2.29661e-05
9.389,2.43083,1.02612,-0.00035106
9.399,2.43574,1.02702,-0.000832283
9.409,2.4406,1.02793,-0.000906288
9.419,2.44538,1.0289,-0.00120527
9.429,2.45023,1.02982,-0.00174653
9.439,2.45513,1.03069,-0.00185574
9.449,2.45991,1.03165,-0.00207006
9.459,2.46472,1.03257,-0.00261133
9.469,2.46963,1.03341,-0.00275319
9.479,2.4744,1.03435,-0.0028967
9.489,2.47914,1.03529,-0.00349371
9.499,2.48412,1.03609,-0.00373644
9.509,2.48889,1.03702,-0.0038034
9.519,2.49365,1.03795,-0.00431532
9.529,2.49864,1.03885,-0.00465436
9.539,2.50346,1.03986,-0.00466417
9.549,2.50826,1.04087,-0.00512328
9.559,2.51322,1.04178,-0.00552862
9.569,2.51808,1.04274,-0.00558504
9.579,2.52287,1.04375,-0.00596758
9.589,2.52779,1.04467,-0.00641656
9.599,2.53266,1.04561,-0.00648117
9.609,2.53746,1.0466,-0.00679976
9.619,2.54234,1.04752,-0.00728697
9.629,2.54723,1.04836,-0.00740688
9.639,2.55196,1.04927,-0.0076485
9.649,2.55677,1.05027,-0.0080878
9.659,2.56173,1.05114,-0.00835965
9.669,2.56651,1.05214,-0.00838177
9.679,2.5714,1.0532,-0.00885813
9.689,2.57645,1.05399,-0.00892879
9.699,2.5813,1.05487,-0.00886688
9.709,2.58619,1.05588,-0.00930965
9.719,2.59123,1.05673,-0.00959346
9.729,2.59613,1.05759,-0.00954876
9.739,2.60104,1.05858,-0.0099859
9.749,2.60606,1.05947,-0.0102126
9.759,2.61099,1.06038,-0.0103061
9.769,2.61585,1.06142,-0.0106441
9.779,2.62074,1.0623,-0.0108871
9.789,2.62557,1.06313,-0.010973
9.799,2.63042,1.06413,-0.0112484
9.809,2.63533,1.06503,-0.0113481
9.819,2.64012,1.06586,-0.0113334
9.829,2.64494,1.06681,-0.0114738
9.839,2.64994,1.06777,-0.011835
9.849,2.65479,1.06881,-0.011629
9.859,2.65965,1.06986,-0.0118532
9.869,2.66464,1.07078,-0.0120652
9.879,2.66957,1.07159,-0.0119106
9.889,2.67433,1.07249,-0.0120879
9.899,2.67918,1.07332,-0.0124117
9.909,2.684,1.07415,-0.0122684
9.919,2.68875,1.07503,-0.0123462
9.929,2.69356,1.07587,-0.0126963
9.939,2.69844,1.07667,-0.0126021
9.949,2.70319,1.07757,-0.0126031
9.959,2.70802,1.07854,-0.012918
9.969,2.71304,1.07949,-0.0129891
9.979,2.71789,1.08053,-0.0128997
9.989,2.72274,1.08157,-0.0132834
9.999,2.72776,1.08246,-0.0133074
10.009,2.73258,1.08347,-0.013166
10.019,2.7374,1.08447,-0.0134879
10.029,2.74237,1.0853,-0.0135899
10.039,2.74713,1.08611,-0.0135097
10.049,2.75183,1.08694,-0.0137638
10.059,2.75667,1.08768,-0.013982
10.069,2.76143,1.08846,-0.0138072
10.079,2.76616,1.08931,-0.0139033
10.089,2.77106,1.09027,-0.014207
10.099,2.77599,1.09121,-0.0141258
10.109,2.78082,1.09224,-0.0142064
10.119,2.78572,1.09321,-0.0145246
10.129,2.79067,1.09412,-0.0144895
10.139,2.79548,1.09511,-0.0144958
10.149,2.80032,1.09605,-0.0148397
10.159,2.80526,1.0969,-0.0147943
10.169,2.81004,1.09785,-0.0147424
10.179,2.81482,1.09879,-0.0151493
10.189,2.81981,1.0996,-0.0151963
10.199,2.82457,1.10053,-0.0150532
10.209,2.82933,1.10145,-0.0153712
10.219,2.83429,1.10225,-0.0155302
10.229,2.83905,1.10315,-0.0153564
10.239,2.84381,1.10406,-0.0155952
10.249,2.84872,1.10487,-0.0157961
10.259,2.8535,1.10573,-0.0156589
10.269,2.85824,1.10662,-0.015843
10.279,2.8631,1.10744,-0.01607
10.289,2.86794,1.10824,-0.0159836
